branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
4274,3,181.0,390617,345,59.0,117.0,18,4.0,3.0,21.0,1,9,10,7,15,8,11,0.0,0.0,1,0,1,3,3,3,0,0,0,419781,8326,12,8326,1192,0,533,170,24,0,1,421876,0,7,63,0,1,0,0,0,1,0,0,0,0,0,0
4275,2,149.0,390614,234,51.0,8.0,4,4.0,1.0,9.0,0,37,78,3,11,73,9,0.0,1.0,2,0,4,15,1,37,1,4,1,419177,2496,15,2496,346,10,62,172,6,10,1,421706,1,9,69,0,0,0,0,1,0,0,0,0,0,0,1
4276,2,146.0,390604,144,346.0,131.0,55,2.0,2.0,35.0,1,46,43,18,20,21,11,0.0,8.0,4,6,39,6,5,11,0,0,0,410014,10916,32,10916,1472,0,102,174,21,0,1,421736,1,5,28,0,0,0,1,0,0,1,0,0,0,0,0
4277,2,63.0,390613,66,224.0,188.0,26,6.0,40.0,97.0,1,32,16,4,4,8,2,0.0,3.0,1,2,1,10,13,16,0,0,0,418413,1725,7,1725,261,0,157,184,8,13,1,421854,1,9,59,0,1,0,0,0,1,0,0,0,0,0,0
4278,1,37.0,390623,31,708.0,6.0,35,0.0,0.0,1.0,1,1,1,24,15,1,4,0.0,3.0,1,1,7,2,6,3,1,14,13,416143,5811,2,5811,847,6,42,190,6,6,1,421841,1,7,43,0,1,0,0,0,0,0,0,0,0,1,0
4279,1,76.0,390619,409,77.0,0.0,135,0.0,0.0,0.0,1,0,0,0,2,0,2,0.0,0.0,0,0,0,1,0,2,1,1,2,395251,4845,16,4845,779,0,6,199,44,0,1,421874,1,5,44,0,1,0,0,0,0,0,0,0,0,1,0
4280,5,204.0,390618,173,3574.0,72.0,40,0.0,0.0,3.0,0,20,18,1,2,10,1,0.0,15.0,2,5,3,4,0,6,1,1,1,421744,7792,23,7792,1086,19,29,211,19,19,1,421901,1,6,35,1,0,0,0,0,0,0,0,0,0,1,0
4281,2,1062.0,390619,58230,23.0,2.0,20,1.0,1.0,2.0,1,430,203,37,35,89,15,0.0,1.0,5,5,8,19,15,52,0,0,0,421340,1887,8,1910,242,54,32,217,16,54,1,421863,0,6,49,0,0,0,0,1,0,0,0,0,0,0,1
4282,2,55.0,390602,2683,93.0,31.0,8,1.0,5.0,21.0,1,5,7,0,0,4,0,0.0,2.0,0,0,0,0,0,0,0,0,0,399217,0,0,0,0,0,43,228,11,12,1,421403,1,6,37,0,1,0,0,0,1,0,0,0,0,0,0
4283,1,40.0,390605,235,235.0,34.0,96,25.0,47.0,22.0,1,50,30,2,4,16,2,0.0,1.0,0,0,0,4,2,15,0,0,0,408795,4773,6,7421,293,0,38,287,22,0,1,421669,1,3,62,0,1,0,0,0,0,0,0,0,0,1,0
4284,1,72.0,390604,12147,421.0,4.0,39,0.0,0.0,3.0,1,15,8,14,10,4,4,0.0,0.0,1,7,8,5,3,12,0,0,0,404253,8313,2,8313,1173,5,26,302,14,6,1,421736,0,5,25,1,0,0,0,0,0,0,0,1,0,0,0
4285,2,36.0,390617,275,516.0,96.0,37,5.0,34.0,11.0,1,0,0,0,3,0,3,0.0,0.0,4,0,19,1,1,1,2,2,10,418250,2585,1,2585,334,0,44,339,12,2,1,418019,1,14,100,1,0,0,0,0,0,0,0,1,0,0,0
4286,1,9.0,390613,6077,514.0,97.0,316,1.0,3.0,6.0,1,1,3,2,3,2,1,0.0,1.0,0,0,0,0,0,0,0,0,0,410304,896,3,1468,72,0,19,352,36,0,1,421862,1,2,28,0,1,0,0,0,0,0,0,0,0,0,1
4287,1,2.0,390610,98,93.0,0.0,44,0.0,0.0,0.0,0,1,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,396855,1555,3,1563,228,0,16,355,25,0,1,421377,1,5,35,0,1,0,0,0,1,0,0,0,0,0,0
4288,1,19.0,390602,54606,219.0,0.0,123,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,399216,1397,0,1397,204,0,5,359,55,0,1,421889,0,8,61,0,1,0,0,0,0,0,0,0,0,0,1
4289,2,49.0,390601,2157,196.0,5.0,47,0.0,0.0,0.0,1,10,10,12,11,5,4,0.0,0.0,0,0,0,3,3,4,0,0,0,413285,7531,4,7531,999,0,22,433,16,18,1,421328,1,8,58,1,0,0,0,0,0,0,0,1,0,0,0
4290,1,57.0,390612,448,58.0,0.0,21,0.0,0.0,4.0,1,47,42,47,39,19,15,0.0,2.0,7,13,18,16,31,38,2,4,3,420523,2237,6,2237,322,0,151,449,20,0,1,421778,1,12,83,1,0,0,0,0,0,1,0,0,0,0,0
4291,10,222.0,390613,2881,454.0,36.0,42,7.0,266.0,32.0,1,39,31,6,14,19,11,0.0,0.0,5,17,6,37,35,67,5,2,14,420800,4665,14,4665,717,11,140,567,17,11,1,421862,1,9,56,1,0,0,0,0,0,0,0,0,0,0,1
4292,2,51.0,390623,408,342.0,87.0,137,2.0,18.0,19.0,1,56,31,22,24,13,11,0.0,0.0,0,0,0,11,7,16,1,2,1,421778,0,0,0,0,1,95,592,36,1,1,421880,1,18,109,0,1,0,0,0,0,0,1,0,0,0,0
4293,3,140.0,390611,171,141.0,36.0,214,0.0,0.0,0.0,1,300,264,7,7,121,3,0.0,0.0,17,38,55,17,51,44,3,5,7,421077,5395,10,5395,953,11,14,757,67,11,1,421847,1,16,95,0,0,0,1,0,1,0,0,0,0,0,0
4294,3,428.0,390612,9155,97.0,262.0,96,1.0,14.0,64.0,1,47,53,6,6,25,4,0.0,2.0,6,22,6,99,115,179,0,0,0,421654,40157,305,40474,5612,0,160,1209,110,0,1,421911,1,11,80,0,1,0,0,0,0,0,0,0,0,0,1
4295,9,383.0,390622,2586,1387.0,3.0,385,27.0,50.0,36.0,1,277,247,70,74,161,38,0.0,6.0,56,183,141,46,106,69,13,23,20,421048,10550,10,10550,1428,52,86,2300,54,64,1,421908,1,3,25,1,0,0,0,0,1,0,0,0,0,0,0
4296,3,97.0,390591,2446,68.0,11.0,2,9.0,55.0,16.0,1,9,6,36,41,4,7,0.0,0.0,0,0,0,0,0,0,0,0,0,416935,930,4,932,127,0,23,103,4,11,1,421334,1,9,57,0,1,0,0,0,0,0,0,0,0,0,1
4297,2,316.0,390590,291,15.0,0.0,31,1.0,0.0,1.0,1,56,40,11,15,21,12,0.0,0.0,1,1,1,1,0,1,1,1,32,420165,7792,16,7792,1184,0,8,103,16,0,1,421888,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4298,2,100.0,390584,202,2792.0,82.0,7,22.0,74.0,65.0,1,36,25,10,14,14,10,0.0,12.0,0,0,0,17,34,27,1,2,1,402308,4703,8,4703,628,0,253,116,3,5,1,421674,1,8,45,1,0,0,0,0,0,0,0,1,0,0,0
4299,1,204.0,390577,9768,97.0,4.0,178,0.0,0.0,0.0,1,3,4,3,7,4,5,0.0,0.0,4,0,366,1,0,1,3,0,29,411582,70,0,100,9,0,13,119,11,0,1,421205,1,3,16,1,0,0,0,0,1,0,0,0,0,0,0
4300,1,116.0,390583,852,51.0,21.0,12,0.0,1.0,3.0,1,75,38,36,28,19,12,0.0,0.0,2,2,3,12,15,16,1,0,2,420086,3278,14,3279,457,7,101,121,6,18,1,421720,0,10,58,0,0,0,0,1,0,0,0,0,0,0,1
4301,1,18.0,390591,2075,257.0,147.0,35,7.0,22.0,21.0,0,0,0,0,0,0,0,0.0,2.0,1,0,1,0,0,0,0,0,0,392488,2912,7,2912,469,0,109,122,20,0,1,421893,0,9,79,1,0,0,0,0,0,0,0,0,0,0,1
4302,1,100.0,390594,27711,307.0,16.0,15,0.0,0.0,0.0,1,4,2,0,0,1,0,0.0,0.0,0,0,0,5,4,6,0,0,0,418549,476,0,476,59,1,25,135,8,1,1,421849,1,6,49,0,1,0,0,0,0,0,0,0,0,0,1
4303,1,42.0,390588,116,92.0,0.0,69,0.0,7.0,5.0,1,23,22,28,16,12,7,0.0,2.0,1,0,1,1,0,1,0,0,0,420562,2449,9,2449,394,0,109,142,24,0,1,421784,0,4,22,0,0,0,0,1,0,0,0,0,0,1,0
4304,1,25.0,390588,1315,23.0,0.0,5,0.0,0.0,0.0,1,9,9,1,3,5,3,0.0,0.0,0,0,0,3,1,7,0,0,0,393934,0,0,0,0,0,2,144,13,0,1,421389,0,5,33,0,1,0,0,0,0,0,0,0,0,0,1
4305,1,55.0,390598,434,6.0,0.0,23,0.0,0.0,0.0,1,37,24,2,2,12,1,0.0,0.0,0,0,0,2,2,2,0,0,0,410558,3336,4,3336,393,1,1,156,7,15,1,415860,1,11,70,1,0,0,0,0,0,0,0,1,0,0,0
4306,1,356.0,390579,923,816.0,144.0,38,3.0,0.0,40.0,1,312,173,2,1,94,1,0.0,18.0,7,17,66,35,62,77,0,0,0,421121,108302,505,109100,14872,0,710,161,24,0,1,421464,1,15,127,0,0,0,0,1,0,0,0,0,0,0,1
4307,1,11.0,390582,478,780.0,44.0,46,0.0,1.0,3.0,1,4,4,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,416432,650,2,788,61,0,221,166,8,0,1,421760,1,5,111,0,1,0,0,0,0,0,0,1,0,0,0
4308,1,17.0,390583,639,262.0,14.0,31,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,399990,3092,2,6028,151,0,29,172,10,0,1,421639,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4309,1,98.0,390585,2417,31.0,30.0,47,0.0,1.0,8.0,1,86,98,0,0,50,0,0.0,3.0,2,2,6,9,9,11,0,0,0,421410,1656,5,1656,234,6,30,186,17,7,1,421904,1,4,26,1,0,0,0,0,0,0,0,0,0,0,1
4310,5,54.0,390583,15941,13.0,4.0,5,0.0,0.0,1.0,1,42,32,1,3,16,2,0.0,1.0,0,0,0,6,5,9,0,0,0,417549,2330,7,2330,358,0,49,213,9,11,1,421900,1,4,30,0,0,0,0,1,0,0,0,0,0,1,0
4311,1,23.0,390598,916,61.0,1.0,50,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,399694,642,1,642,95,0,27,245,26,0,1,421675,1,3,23,1,0,0,0,0,0,0,0,0,0,0,1
4312,16,480.0,390599,1915,623.0,90.0,35,10.0,57.0,38.0,1,145,80,1,4,35,3,0.0,9.0,27,8,70,18,45,51,4,3,6,421820,2751,9,2751,418,2,259,257,12,4,1,421900,1,5,39,1,0,0,0,0,1,0,0,0,0,0,0
4313,1,40.0,390593,1557,34.0,2.0,57,0.0,7.0,6.0,1,33,16,13,19,8,11,0.0,1.0,2,0,4,2,2,6,5,1,7,417791,2616,4,2616,312,0,16,256,16,4,1,421745,1,5,47,1,0,0,0,0,0,0,0,0,0,0,1
4314,3,99.0,390583,3616,150.0,107.0,65,0.0,0.0,2.0,1,33,40,8,10,24,6,0.0,0.0,1,0,4,1,0,2,0,0,0,417704,4280,15,4280,450,1,58,263,21,1,1,421737,1,4,63,0,1,0,0,0,0,0,1,0,0,0,0
4315,1,361.0,390594,20827,211.0,1.0,46,0.0,0.0,3.0,0,48,32,21,21,13,9,0.0,0.0,4,11,5,14,34,17,0,0,0,420208,14534,12,14534,2019,30,18,318,11,30,1,421777,1,13,92,1,0,0,0,0,1,0,0,0,0,0,0
4316,1,53.0,390590,2007,158.0,6.0,41,10.0,36.0,6.0,1,60,53,16,16,24,8,0.0,2.0,2,2,2,0,0,0,2,3,2,416097,1146,9,1146,160,0,46,585,17,0,1,421617,1,7,50,1,0,0,0,0,1,0,0,0,0,0,0
4317,1,229.0,390597,3563,12135.0,6.0,232,50.0,293.0,161.0,1,187,191,30,74,122,52,0.0,9.0,16,30,30,15,25,25,6,5,17,415103,3304,10,3304,435,5,304,890,90,5,1,421825,1,5,25,0,1,0,0,0,0,0,0,0,0,0,1
4318,4,222.0,390596,1050,3003.0,1.0,217,2.0,6.0,9.0,1,150,114,0,0,55,0,0.0,3.0,2,2,6,8,12,14,0,0,0,419225,5005,13,5005,660,30,57,1188,54,30,1,421869,1,15,88,0,0,1,0,0,0,0,1,0,0,0,0
4319,6,306.0,390584,15695,93.0,100.0,247,0.0,2.0,3.0,0,405,207,14,12,101,4,0.0,0.0,27,50,840,37,168,82,2,10,34,421462,7690,15,7690,1131,31,46,1491,71,31,1,421908,1,12,71,1,0,0,0,0,1,0,0,0,0,0,0
4320,1,77.0,390595,81,891.0,4.0,257,29.0,329.0,85.0,1,4,3,1,2,1,1,0.0,1.0,2,2,2,2,0,2,2,0,2,421729,11706,72,11708,1602,0,44,5214,360,0,1,421904,1,8,50,0,0,0,0,1,0,0,0,0,0,0,1
4321,10,335.0,390581,1099,1233.0,13.0,1195,24.0,190.0,47.0,1,123,106,2,5,49,3,0.0,0.0,18,32,36,42,43,98,6,0,38,420585,24608,50,24609,3939,0,70,6230,360,0,1,421906,1,6,38,0,0,1,0,0,0,0,1,0,0,0,0
4322,1,29.0,390572,658,22.0,11.0,15,0.0,0.0,6.0,1,15,2,0,0,1,0,0.0,0.0,0,0,0,2,3,3,0,0,0,411585,1059,3,1059,159,0,40,103,8,0,1,419584,1,16,92,0,0,0,0,1,0,0,0,0,1,0,0
4323,1,1390.0,390560,39020,436.0,106.0,107,1.0,0.0,4.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,387557,28,0,28,4,0,28,104,21,0,1,421687,1,3,34,0,0,0,1,0,0,0,1,0,0,0,0
4324,11,99.0,390572,13040,88.0,86.0,54,2.0,48.0,59.0,1,39,41,54,59,21,26,0.0,0.0,12,14,13,21,32,27,2,2,3,421752,3738,16,3738,457,0,175,105,8,25,1,420746,1,14,98,0,0,0,1,0,1,0,0,0,0,0,0
4325,1,11.0,390563,59,0.0,0.0,29,0.0,0.0,0.0,1,18,14,5,6,7,3,0.0,0.0,0,0,0,2,0,2,0,0,0,408660,2246,2,2246,306,0,1,105,12,0,1,421538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4326,3,1076.0,390572,1248,32.0,2.0,8,0.0,0.0,6.0,1,58,40,3,2,20,1,0.0,0.0,2,1,3,12,7,14,0,0,0,419903,4376,4,4378,654,14,20,115,8,15,1,421579,0,7,37,1,0,0,0,0,0,0,0,0,0,0,1
4327,1,32.0,390555,17107,24.0,4.0,93,0.0,1.0,7.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,410091,35,0,69,1,0,40,118,21,0,1,421790,0,1,12,0,1,0,0,0,0,0,0,0,0,0,1
4328,2,39.0,390574,82,17.0,1.0,4,0.0,1.0,4.0,1,4,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,408974,1056,1,1056,162,3,15,126,6,5,1,421257,1,6,40,1,0,0,0,0,0,0,0,1,0,0,0
4329,2,908.0,390566,1745,53.0,1.0,534,0.0,0.0,0.0,0,33,57,5,11,33,10,0.0,0.0,43,23,83,56,9,65,14,2,22,412356,677,1,677,108,0,10,129,45,0,1,421885,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4330,2,83.0,390567,576,32.0,2.0,24,33.0,152.0,12.0,1,70,40,26,20,18,7,0.0,1.0,1,2,1,5,4,5,2,0,5,399854,2952,21,2952,415,0,15,148,9,8,1,421677,0,7,57,0,1,0,0,0,1,0,0,0,0,0,0
4331,2,145.0,390561,138,32.0,27.0,26,6.0,5.0,6.0,1,43,28,15,15,12,7,0.0,0.0,1,0,1,28,58,77,2,4,24,410952,6303,14,6305,786,1,36,156,7,31,1,421091,1,13,71,1,0,0,0,0,0,0,0,0,0,1,0
4332,4,72.0,390569,606,17.0,4.0,29,1.0,0.0,41.0,1,27,18,0,6,9,3,0.0,0.0,2,1,13,5,3,7,0,0,0,411452,6356,7,6356,887,0,114,156,7,16,1,421398,1,6,33,1,0,0,0,0,0,0,0,1,0,0,0
4333,1,94.0,390556,78011,1028.0,34.0,15,4.0,19.0,29.0,1,2,4,2,4,2,2,0.0,3.0,1,1,1,1,1,1,1,0,1,408188,2899,23,2909,422,0,60,172,15,0,1,421823,1,8,39,0,1,0,0,0,0,0,0,0,0,0,1
4334,1,12.0,390555,452,90.0,7.0,59,0.0,0.0,2.0,1,0,0,2,4,0,3,0.0,0.0,0,0,0,1,0,2,0,0,0,397660,518,2,704,50,0,71,172,20,0,1,420013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4335,1,129.0,390560,229,1918.0,5.0,75,0.0,0.0,2.0,1,0,0,0,1,0,1,0.0,0.0,0,0,0,2,3,14,0,0,0,414981,1497,12,1933,195,0,82,174,36,0,1,421778,1,7,66,0,1,0,0,0,0,0,0,0,0,0,1
4336,1,33.0,390575,14,73.0,7.0,21,0.0,0.0,8.0,1,4,2,1,4,1,3,0.0,0.0,2,0,7,5,10,11,1,1,4,414393,2509,3,2509,369,0,93,186,4,0,1,421623,1,6,38,0,1,0,0,0,0,0,0,0,0,0,1
4337,1,67.0,390574,41,146.0,63.0,46,0.0,0.0,14.0,1,0,0,0,0,0,0,0.0,4.0,1,0,1,5,2,6,3,2,3,413107,12582,108,12600,1746,0,102,186,8,0,1,421744,1,4,34,1,0,0,0,0,0,0,0,0,0,0,1
4338,2,266.0,390569,35748,100.0,0.0,74,1.0,1.0,5.0,1,108,73,29,38,38,27,0.0,1.0,3,6,5,10,31,18,0,0,0,411238,0,0,0,0,13,32,200,35,15,1,421710,1,20,129,1,0,0,0,0,0,0,0,0,0,0,1
4340,1,32.0,390558,2102,96.0,49.0,65,0.0,0.0,3.0,1,125,105,50,90,50,47,0.0,1.0,0,0,0,1,1,1,15,18,43,408096,18426,12,18426,2541,5,17,216,24,5,1,421890,1,5,32,0,0,0,0,1,0,0,1,0,0,0,0
4341,1,62.0,390572,40,279.0,130.0,447,0.0,7.0,5.0,1,0,0,0,0,0,0,0.0,2.0,5,8,5,21,22,22,3,1,6,409216,6766,3,6770,1019,0,155,227,8,0,1,421779,1,8,47,0,1,0,0,0,1,0,0,0,0,0,0
4342,1,1590.0,390575,19290,11.0,3.0,76,0.0,0.0,0.0,1,65,35,33,51,14,31,0.0,0.0,3,6,121,16,27,75,11,7,486,421268,258,0,258,41,1,11,247,36,1,1,421766,1,38,244,0,0,0,0,1,0,0,0,0,0,0,1
4343,1,16.0,390567,61769,125.0,62.0,100,0.0,0.0,5.0,1,4,5,14,8,2,4,0.0,0.0,0,0,0,1,0,1,0,0,0,414881,2953,7,2953,419,0,4,264,15,0,1,421843,0,8,61,0,1,0,0,0,0,0,0,0,0,0,1
4344,2,187.0,390562,126,14.0,0.0,10,4.0,1.0,5.0,1,227,71,61,13,32,7,0.0,0.0,2,7,4,8,24,11,0,0,0,414806,3924,4,3924,624,0,27,284,9,2,1,421838,0,9,52,0,1,0,0,0,0,0,0,0,0,0,1
4345,1,168.0,390552,1361,225.0,3.0,30,0.0,1.0,8.0,1,35,32,42,29,13,15,0.0,2.0,2,4,10,27,59,36,9,7,17,421038,0,0,0,0,22,45,291,19,23,1,421864,1,12,68,0,0,0,0,1,0,1,0,0,0,0,0
4346,5,212.0,390572,2996,88.0,86.0,167,2.0,48.0,59.0,1,120,105,173,154,51,51,0.0,0.0,26,28,41,30,52,41,7,1,14,421749,5452,16,5452,676,0,175,332,8,49,1,421686,1,16,117,0,0,0,1,0,1,0,0,0,0,0,0
4347,1,50.0,390555,41,32.0,0.0,21,0.0,3.0,2.0,1,7,22,0,0,11,0,0.0,0.0,1,1,1,8,2,8,1,0,1,421265,10747,86,10830,1381,0,27,347,30,0,1,421140,1,8,43,0,1,0,0,0,0,0,0,0,0,0,1
4348,1,41.0,390570,21,19555.0,199.0,289,27.0,153.0,223.0,1,21,21,0,0,10,0,0.0,6.0,2,6,5,4,4,8,0,0,0,417537,0,0,0,0,0,167,364,57,1,1,421874,1,5,38,1,0,0,0,0,0,1,0,0,0,0,0
4349,2,3106.0,390560,56463,52.0,1.0,84,2.0,0.0,8.0,0,13,10,0,3,5,3,0.0,0.0,0,0,0,0,0,0,0,0,0,400021,641,6,641,93,0,56,387,46,0,1,421709,0,4,29,0,1,0,0,0,0,0,0,0,0,0,1
4350,1,27.0,390562,2415,252.0,73.0,35,0.0,0.0,7.0,1,2,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,392031,1222,2,1222,153,0,32,470,25,1,1,421195,1,6,33,1,0,0,0,0,0,0,0,1,0,0,0
4351,3,339.0,390561,2887,199.0,9.0,59,0.0,0.0,1.0,1,391,170,26,10,84,4,0.0,0.0,4,24,26,8,24,17,0,0,0,420839,21149,52,21151,2656,27,25,523,26,99,1,421883,1,5,37,0,0,0,1,0,0,0,0,0,0,0,1
4352,1,33.0,390566,177,468.0,15.0,330,0.0,13.0,5.0,1,0,0,16,17,0,6,0.0,0.0,0,0,0,1,0,1,0,0,0,412441,23713,27,23739,3255,0,22,635,111,0,1,421889,1,29,180,0,0,0,0,1,0,0,0,0,0,1,0
4353,1,45.0,390570,4861,240.0,27.0,78,0.0,1.0,11.0,1,0,0,6,13,0,8,0.0,3.0,0,0,0,0,0,0,1,0,1,396617,3434,9,3434,398,0,158,653,26,0,1,421831,1,10,68,1,0,0,0,0,0,0,0,1,0,0,0
4354,4,246.0,390575,49214,111.0,51.0,106,0.0,0.0,1.0,1,25,16,0,0,7,0,0.0,1.0,9,27,48,26,36,52,11,14,31,420739,1440,8,1442,220,0,93,934,47,0,1,421841,1,13,94,0,1,0,0,0,0,0,0,0,0,0,1
4355,5,62.0,390566,1907,30.0,10.0,130,0.0,0.0,1.0,1,18,10,11,18,3,12,0.0,0.0,2,2,17,10,13,35,2,0,5,412766,3252,8,3252,425,0,12,1447,43,3,1,421622,1,12,73,1,0,0,0,0,0,0,0,1,0,0,0
4356,3,171.0,390565,5012,76.0,0.0,412,0.0,1.0,9.0,1,233,184,113,96,81,48,0.0,0.0,4,4,4,14,69,78,4,0,6,410180,9822,30,9822,1343,11,28,1603,107,11,1,421880,1,17,111,0,1,0,0,0,0,0,1,0,0,0,0
4357,1,200.0,390566,526,206.0,88.0,510,0.0,1.0,13.0,1,29,27,0,0,14,0,0.0,0.0,2,0,2,47,61,85,1,2,3,416766,14232,11,14240,1981,0,36,1794,74,0,1,421903,1,7,38,0,1,0,0,0,0,0,0,0,0,0,1
4358,1,222.0,390571,216,276.0,6.0,792,2.0,10.0,8.0,1,15,17,1,1,8,1,0.0,0.0,17,24,27,56,76,104,2,1,4,420418,25376,252,25406,3507,0,65,2879,275,0,1,421908,1,7,50,0,0,1,0,0,0,0,0,0,0,0,1
4359,2,321.0,390565,11228,410.0,107.0,917,0.0,1.0,20.0,1,271,229,136,169,103,72,0.0,0.0,18,60,41,21,69,35,7,6,12,409095,15303,73,15355,1933,0,44,3934,199,0,1,421852,1,5,43,1,0,0,0,0,0,0,1,0,0,0,0
4360,6,294.0,390572,323,636.0,25.0,1072,4.0,10.0,46.0,1,65,73,71,29,29,7,0.0,1.0,17,38,46,148,162,159,6,31,13,421621,50613,41,50641,8412,0,374,19229,434,0,1,421912,0,4,20,0,0,0,0,1,0,0,0,0,0,0,1
4361,1,59.0,390533,62,55.0,6.0,11,2.0,42.0,6.0,1,71,43,28,29,24,19,0.0,2.0,0,0,0,8,4,16,0,0,0,420126,0,0,0,0,0,70,105,13,2,1,421250,0,5,37,0,1,0,0,0,0,0,0,0,0,0,1
4362,2,53.0,390535,432,21.0,26.0,34,0.0,0.0,4.0,1,87,32,21,15,13,9,0.0,0.0,0,0,0,4,4,7,1,1,1,401730,4765,14,4765,707,1,24,108,17,1,1,421193,0,6,41,0,0,1,0,0,0,0,0,0,0,0,1
4363,1,26.0,390533,289,979.0,226.0,7,0.0,2.0,12.0,1,0,0,1,2,0,1,0.0,2.0,0,0,0,1,3,2,0,0,0,394630,2656,6,2656,412,0,151,109,6,0,1,421837,1,5,31,1,0,0,0,0,1,0,0,0,0,0,0
4364,1,17.0,390528,155,51.0,75.0,65,1.0,4.0,65.0,1,7,7,5,10,4,6,0.0,0.0,0,0,0,0,0,0,0,0,0,390530,290,1,290,45,0,11,116,12,0,1,421739,1,6,40,1,0,0,0,0,1,0,0,0,0,0,0
4365,1,25.0,390542,21,44.0,5.0,52,0.0,0.0,0.0,1,1,1,1,2,1,1,0.0,0.0,1,3,1,2,2,2,0,0,0,415965,128,1,128,19,0,21,117,9,0,1,421717,1,6,34,0,0,1,0,0,0,1,0,0,0,0,0
4366,6,2275.0,390547,51431,19.0,0.0,23,0.0,1.0,2.0,1,305,209,50,48,120,23,0.0,0.0,3,5,7,13,15,22,0,0,0,421888,3314,9,3314,538,39,4,120,31,41,1,421783,0,4,30,1,0,0,0,0,0,0,0,0,0,0,1
4367,1,302.0,390538,2907,20.0,0.0,5,0.0,0.0,0.0,1,44,35,10,16,31,14,0.0,0.0,0,0,0,0,0,0,1,0,1,414551,21683,18,21683,3018,2,6,121,12,2,1,414321,0,8,68,0,0,0,0,1,1,0,0,0,0,0,0
4368,1,6.0,390531,237,257.0,0.0,46,0.0,2.0,2.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,390617,202,1,202,25,0,35,134,7,0,1,420862,1,11,76,0,1,0,0,0,0,0,1,0,0,0,0
4370,2,94.0,390544,82,29.0,10.0,29,0.0,0.0,17.0,1,21,17,2,4,9,2,0.0,1.0,4,14,8,12,32,24,4,16,14,412508,3797,14,3797,565,4,65,143,6,15,1,421911,0,8,42,0,1,0,0,0,1,0,0,0,0,0,0
4371,1,15.0,390537,6,1331.0,116.0,7,9.0,22.0,13.0,0,3,5,0,0,2,0,0.0,1.0,1,1,4,3,3,3,0,0,0,419266,1971,9,1971,252,0,164,143,6,0,1,419266,1,4,27,1,0,0,0,0,0,0,0,0,0,0,1
4372,1,46.0,390534,319,90.0,7.0,10,0.0,0.0,2.0,1,1,1,0,2,1,2,0.0,0.0,1,1,3,1,0,1,4,1,8,420928,2631,2,2631,367,0,14,146,9,0,1,421766,0,5,40,0,0,1,0,0,0,0,0,0,0,0,1
4373,19,232.0,390547,6672,32.0,177.0,16,0.0,0.0,9.0,1,9,2,0,1,1,1,0.0,1.0,1,3,1,67,1,225,0,0,0,406650,3893,4,3893,555,2,16,164,15,2,1,420522,1,6,38,1,0,0,0,0,0,1,0,0,0,0,0
4374,2,275.0,390529,836,380.0,67.0,14,3.0,1.0,136.0,1,22,20,9,14,17,10,0.0,3.0,0,0,0,5,4,12,0,0,0,408353,10189,10,10189,1509,0,405,166,3,14,1,421618,1,7,39,1,0,0,0,0,1,0,0,0,0,0,0
4375,1,11.0,390537,4,21.0,16.0,76,0.0,1.0,20.0,1,2,2,3,6,1,3,0.0,2.0,0,0,0,2,1,3,1,0,5,414877,329,0,329,40,0,28,176,7,0,1,421754,1,5,33,0,1,0,0,0,0,0,0,0,0,0,1
4376,8,653.0,390541,1978,59.0,145.0,29,3.0,0.0,9.0,1,240,142,59,59,76,32,0.0,3.0,10,15,164,27,70,61,6,63,205,421906,9993,19,9993,1461,0,100,198,8,0,1,421807,1,10,63,0,0,0,0,1,0,0,0,0,0,0,1
